shift_date & time,shift_no,asset_id,count_ne,set_tpi,production,doff,run_time,idle,powerfail,ukg,kwh,shift_datetime,shift_date,shift_time,machine_group,production_per_min,doff_per_min,kwh_per_min,idle_per_min,ukg_per_min,over_all_time,production_per_min_group_mean,doff_per_min_group_mean,kwh_per_min_group_mean,idle_per_min_group_mean,ukg_per_min_group_mean,is_anomaly,anomaly_details
3/6/2025 6:00,1,RF 07,23.5,15.8,508.1,32,421,17,1,0.96,487.776,2025-03-06 06:00:00,2025-03-06,06:00:00,23.5_15.8,1.207,0.076,1.159,0.04,0.002,471,1.208,0.074,1.15,0.02,0.002,False,
3/7/2025 6:00,1,RF 01,23.5,15.8,519.7,38,441,0,1,0.89,462.533,2025-03-07 06:00:00,2025-03-07,06:00:00,23.5_15.8,1.178,0.086,1.049,0.0,0.002,480,1.178,0.1,1.084,0.005,0.002,False,
3/7/2025 6:00,1,RF 04,23.5,15.8,496.0,55,421,3,1,0.91,451.36,2025-03-07 06:00:00,2025-03-07,06:00:00,23.5_15.8,1.178,0.131,1.072,0.007,0.002,480,1.178,0.1,1.084,0.005,0.002,False,
3/7/2025 6:00,1,RF 05,23.5,15.8,517.4,36,439,3,2,0.96,496.704,2025-03-07 06:00:00,2025-03-07,06:00:00,23.5_15.8,1.179,0.082,1.131,0.007,0.002,480,1.178,0.1,1.084,0.005,0.002,True,kwh: 1.131 > 1.106
3/8/2025 6:00,1,RF 03,23.5,15.8,457.5,98,358,23,1,0.83,379.725,2025-03-08 06:00:00,2025-03-08,06:00:00,23.5_15.8,1.278,0.274,1.061,0.064,0.002,480,1.207,0.205,1.084,0.025,0.002,False,
3/8/2025 6:00,1,RF 04,23.5,15.8,473.3,71,403,5,1,0.92,435.436,2025-03-08 06:00:00,2025-03-08,06:00:00,23.5_15.8,1.174,0.176,1.08,0.012,0.002,480,1.207,0.205,1.084,0.025,0.002,True,production: 1.174 < 1.183
3/8/2025 6:00,1,RF 05,23.5,15.8,480.1,68,411,0,1,0.95,456.095,2025-03-08 06:00:00,2025-03-08,06:00:00,23.5_15.8,1.168,0.165,1.11,0.0,0.002,480,1.207,0.205,1.084,0.025,0.002,True,kwh: 1.110 > 1.106; production: 1.168 < 1.183
3/9/2025 6:00,1,RF 03,23.5,15.8,548.6,23,456,0,1,0.93,510.198,2025-03-09 06:00:00,2025-03-09,06:00:00,23.5_15.8,1.203,0.05,1.119,0.0,0.002,480,1.201,0.111,1.137,0.0,0.002,False,
3/9/2025 6:00,1,RF 04,23.5,15.8,494.3,68,411,0,1,0.93,459.699,2025-03-09 06:00:00,2025-03-09,06:00:00,23.5_15.8,1.203,0.165,1.118,0.0,0.002,480,1.201,0.111,1.137,0.0,0.002,False,
3/9/2025 6:00,1,RF 05,23.5,15.8,512.3,51,428,0,1,0.98,502.054,2025-03-09 06:00:00,2025-03-09,06:00:00,23.5_15.8,1.197,0.119,1.173,0.0,0.002,480,1.201,0.111,1.137,0.0,0.002,True,kwh: 1.173 > 1.160
3/10/2025 6:00,1,RF 01,23.5,15.8,534.9,34,444,0,2,0.93,497.457,2025-03-10 06:00:00,2025-03-10,06:00:00,23.5_15.8,1.205,0.077,1.12,0.0,0.002,480,1.205,0.069,1.14,0.019,0.002,False,
3/10/2025 6:00,1,RF 03,23.5,15.8,544.4,28,451,0,1,0.93,506.292,2025-03-10 06:00:00,2025-03-10,06:00:00,23.5_15.8,1.207,0.062,1.123,0.0,0.002,480,1.205,0.069,1.14,0.019,0.002,False,
3/10/2025 6:00,1,RF 05,23.5,15.8,510.8,29,425,24,2,0.98,500.584,2025-03-10 06:00:00,2025-03-10,06:00:00,23.5_15.8,1.202,0.068,1.178,0.056,0.002,480,1.205,0.069,1.14,0.019,0.002,True,kwh: 1.178 > 1.163
3/11/2025 6:00,1,RF 03,23.5,15.8,548.3,22,456,1,1,0.93,509.919,2025-03-11 06:00:00,2025-03-11,06:00:00,23.5_15.8,1.202,0.048,1.118,0.002,0.002,480,1.203,0.071,1.147,0.007,0.002,False,
3/11/2025 6:00,1,RF 04,23.5,15.8,524.2,46,433,0,1,0.94,492.748,2025-03-11 06:00:00,2025-03-11,06:00:00,23.5_15.8,1.211,0.106,1.138,0.0,0.002,480,1.203,0.071,1.147,0.007,0.002,False,
3/11/2025 6:00,1,RF 05,23.5,15.8,532.6,26,445,8,1,0.99,527.274,2025-03-11 06:00:00,2025-03-11,06:00:00,23.5_15.8,1.197,0.058,1.185,0.018,0.002,480,1.203,0.071,1.147,0.007,0.002,True,kwh: 1.185 > 1.170
3/12/2025 6:00,1,RF 01,23.5,15.8,532.5,33,443,2,2,0.92,489.9,2025-03-12 06:00:00,2025-03-12,06:00:00,23.5_15.8,1.202,0.074,1.106,0.005,0.002,480,1.173,0.072,1.083,0.013,0.002,True,kwh: 1.106 > 1.105
3/12/2025 6:00,1,RF 03,23.5,15.8,488.7,32,429,17,2,0.89,434.943,2025-03-12 06:00:00,2025-03-12,06:00:00,23.5_15.8,1.139,0.075,1.014,0.04,0.002,480,1.173,0.072,1.083,0.013,0.002,True,production: 1.139 < 1.150
3/12/2025 6:00,1,RF 04,23.5,15.8,519.0,34,443,2,1,0.91,472.29,2025-03-12 06:00:00,2025-03-12,06:00:00,23.5_15.8,1.172,0.077,1.066,0.005,0.002,480,1.173,0.072,1.083,0.013,0.002,False,
3/12/2025 6:00,1,RF 05,23.5,15.8,532.4,27,451,1,1,0.97,516.428,2025-03-12 06:00:00,2025-03-12,06:00:00,23.5_15.8,1.18,0.06,1.145,0.002,0.002,480,1.173,0.072,1.083,0.013,0.002,True,kwh: 1.145 > 1.105
3/13/2025 6:00,1,RF 04,23.5,15.8,495.3,49,424,5,2,0.91,450.723,2025-03-13 06:00:00,2025-03-13,06:00:00,23.5_15.8,1.168,0.116,1.063,0.012,0.002,480,1.172,0.09,1.102,0.014,0.002,False,
3/13/2025 6:00,1,RF 05,23.5,15.8,521.1,29,443,7,1,0.97,505.467,2025-03-13 06:00:00,2025-03-13,06:00:00,23.5_15.8,1.176,0.065,1.141,0.016,0.002,480,1.172,0.09,1.102,0.014,0.002,True,kwh: 1.141 > 1.124
3/14/2025 6:00,1,RF 01,23.5,15.8,484.8,51,412,16,1,0.86,416.928,2025-03-14 06:00:00,2025-03-14,06:00:00,23.5_15.8,1.177,0.124,1.012,0.039,0.002,480,1.165,0.097,1.052,0.04,0.002,False,
3/14/2025 6:00,1,RF 03,23.5,15.8,526.3,25,454,0,1,0.9,473.67,2025-03-14 06:00:00,2025-03-14,06:00:00,23.5_15.8,1.159,0.055,1.043,0.0,0.002,480,1.165,0.097,1.052,0.04,0.002,False,
3/14/2025 6:00,1,RF 05,23.5,15.8,465.0,45,401,33,1,0.95,441.75,2025-03-14 06:00:00,2025-03-14,06:00:00,23.5_15.8,1.16,0.112,1.102,0.082,0.002,480,1.165,0.097,1.052,0.04,0.002,True,kwh: 1.102 > 1.073
3/15/2025 6:00,1,RF 01,23.5,15.8,523.2,33,446,0,1,0.86,449.952,2025-03-15 06:00:00,2025-03-15,06:00:00,23.5_15.8,1.173,0.074,1.009,0.0,0.002,480,1.175,0.091,1.05,0.0,0.002,False,
3/15/2025 6:00,1,RF 03,23.5,15.8,533.8,24,455,0,1,0.91,485.758,2025-03-15 06:00:00,2025-03-15,06:00:00,23.5_15.8,1.173,0.053,1.068,0.0,0.002,480,1.175,0.091,1.05,0.0,0.002,False,
3/15/2025 6:00,1,RF 04,23.5,15.8,492.4,61,418,0,1,0.91,448.084,2025-03-15 06:00:00,2025-03-15,06:00:00,23.5_15.8,1.178,0.146,1.072,0.0,0.002,480,1.175,0.091,1.05,0.0,0.002,True,kwh: 1.072 > 1.071
3/16/2025 6:00,1,RF 01,23.5,15.8,542.7,25,454,0,1,0.88,477.576,2025-03-16 06:00:00,2025-03-16,06:00:00,23.5_15.8,1.195,0.055,1.052,0.0,0.002,480,1.192,0.091,1.101,0.0,0.002,False,
3/16/2025 6:00,1,RF 04,23.5,15.8,499.1,60,419,0,1,0.92,459.172,2025-03-16 06:00:00,2025-03-16,06:00:00,23.5_15.8,1.191,0.143,1.096,0.0,0.002,480,1.192,0.091,1.101,0.0,0.002,False,
3/16/2025 6:00,1,RF 05,23.5,15.8,531.1,33,446,0,1,0.97,515.167,2025-03-16 06:00:00,2025-03-16,06:00:00,23.5_15.8,1.191,0.074,1.155,0.0,0.002,480,1.192,0.091,1.101,0.0,0.002,True,kwh: 1.155 > 1.123
3/17/2025 6:00,1,RF 01,23.5,15.8,520.8,25,441,1,4,0.87,453.096,2025-03-17 06:00:00,2025-03-17,06:00:00,23.5_15.8,1.181,0.057,1.027,0.002,0.002,471,1.184,0.092,1.054,0.001,0.002,False,
3/17/2025 6:00,1,RF 03,23.5,15.8,503.6,54,424,0,2,0.91,458.276,2025-03-17 06:00:00,2025-03-17,06:00:00,23.5_15.8,1.188,0.127,1.081,0.0,0.002,480,1.184,0.092,1.054,0.001,0.002,True,kwh: 1.081 > 1.075
3/18/2025 6:00,1,RF 01,23.5,15.8,517.6,21,435,22,2,0.88,455.488,2025-03-18 06:00:00,2025-03-18,06:00:00,23.5_15.8,1.19,0.048,1.047,0.051,0.002,480,1.19,0.048,1.047,0.051,0.002,False,
3/19/2025 6:00,1,RF 01,23.5,15.8,541.6,28,447,4,1,0.9,487.44,2025-03-19 06:00:00,2025-03-19,06:00:00,23.5_15.8,1.212,0.063,1.09,0.009,0.002,480,1.212,0.063,1.09,0.009,0.002,False,
3/20/2025 6:00,1,RF 01,23.5,15.8,547.6,25,451,2,2,0.9,492.84,2025-03-20 06:00:00,2025-03-20,06:00:00,23.5_15.8,1.214,0.055,1.093,0.004,0.002,480,1.206,0.056,1.104,0.035,0.002,False,
3/20/2025 6:00,1,RF 03,23.5,15.8,511.5,24,427,28,1,0.93,475.695,2025-03-20 06:00:00,2025-03-20,06:00:00,23.5_15.8,1.198,0.056,1.114,0.066,0.002,480,1.206,0.056,1.104,0.035,0.002,False,
3/21/2025 6:00,1,RF 01,23.5,15.8,514.2,32,429,13,6,0.9,462.78,2025-03-21 06:00:00,2025-03-21,06:00:00,23.5_15.8,1.199,0.075,1.079,0.03,0.002,480,1.204,0.08,1.102,0.032,0.002,False,
3/21/2025 6:00,1,RF 03,23.5,15.8,514.2,36,425,14,5,0.93,478.206,2025-03-21 06:00:00,2025-03-21,06:00:00,23.5_15.8,1.21,0.085,1.125,0.033,0.002,480,1.204,0.08,1.102,0.032,0.002,True,kwh: 1.125 > 1.124
3/22/2025 6:00,1,RF 01,23.5,15.8,510.2,32,427,19,2,0.9,459.18,2025-03-22 06:00:00,2025-03-22,06:00:00,23.5_15.8,1.195,0.075,1.075,0.044,0.002,480,1.195,0.075,1.075,0.044,0.002,False,
3/23/2025 6:00,1,RF 01,23.5,15.8,554.0,23,456,0,1,0.91,504.14,2025-03-23 06:00:00,2025-03-23,06:00:00,23.5_15.8,1.215,0.05,1.106,0.0,0.002,480,1.215,0.05,1.106,0.0,0.002,False,
3/24/2025 6:00,1,RF 01,23.5,15.8,545.3,22,451,6,1,0.91,496.223,2025-03-24 06:00:00,2025-03-24,06:00:00,23.5_15.8,1.209,0.049,1.1,0.013,0.002,480,1.209,0.049,1.1,0.013,0.002,False,
3/25/2025 6:00,1,RF 01,23.5,15.8,554.9,21,456,2,1,0.92,510.508,2025-03-25 06:00:00,2025-03-25,06:00:00,23.5_15.8,1.217,0.046,1.12,0.004,0.002,480,1.216,0.059,1.131,0.002,0.002,False,
3/25/2025 6:00,1,RF 03,23.5,15.8,543.2,32,447,0,1,0.94,510.608,2025-03-25 06:00:00,2025-03-25,06:00:00,23.5_15.8,1.215,0.072,1.142,0.0,0.002,480,1.216,0.059,1.131,0.002,0.002,False,
3/26/2025 6:00,1,RF 01,23.5,15.8,541.2,26,448,4,2,0.92,497.904,2025-03-26 06:00:00,2025-03-26,06:00:00,23.5_15.8,1.208,0.058,1.111,0.009,0.002,480,1.214,0.068,1.135,0.006,0.002,False,
3/26/2025 6:00,1,RF 03,23.5,15.8,540.6,34,443,1,2,0.95,513.57,2025-03-26 06:00:00,2025-03-26,06:00:00,23.5_15.8,1.22,0.077,1.159,0.002,0.002,480,1.214,0.068,1.135,0.006,0.002,True,kwh: 1.159 > 1.158
3/27/2025 6:00,1,RF 01,23.5,15.8,515.2,58,421,0,1,0.93,479.136,2025-03-27 06:00:00,2025-03-27,06:00:00,23.5_15.8,1.224,0.138,1.138,0.0,0.002,480,1.223,0.096,1.143,0.0,0.002,False,
3/27/2025 6:00,1,RF 03,23.5,15.8,553.2,25,453,0,2,0.94,520.008,2025-03-27 06:00:00,2025-03-27,06:00:00,23.5_15.8,1.221,0.055,1.148,0.0,0.002,480,1.223,0.096,1.143,0.0,0.002,False,
3/28/2025 6:00,1,RF 01,23.5,15.8,525.1,45,434,0,1,0.91,477.841,2025-03-28 06:00:00,2025-03-28,06:00:00,23.5_15.8,1.21,0.104,1.101,0.0,0.002,480,1.207,0.103,1.11,0.019,0.002,False,
3/28/2025 6:00,1,RF 03,23.5,15.8,505.1,43,420,16,1,0.93,469.743,2025-03-28 06:00:00,2025-03-28,06:00:00,23.5_15.8,1.203,0.102,1.118,0.038,0.002,480,1.207,0.103,1.11,0.019,0.002,False,
3/29/2025 6:00,1,RF 01,23.5,15.8,533.6,42,437,0,1,0.93,496.248,2025-03-29 06:00:00,2025-03-29,06:00:00,23.5_15.8,1.221,0.096,1.136,0.0,0.002,480,1.219,0.101,1.14,0.0,0.002,False,
3/29/2025 6:00,1,RF 03,23.5,15.8,526.5,46,433,0,1,0.94,494.91,2025-03-29 06:00:00,2025-03-29,06:00:00,23.5_15.8,1.216,0.106,1.143,0.0,0.002,480,1.219,0.101,1.14,0.0,0.002,False,
3/30/2025 6:00,1,RF 01,23.5,15.8,503.8,59,418,1,2,0.92,463.496,2025-03-30 06:00:00,2025-03-30,06:00:00,23.5_15.8,1.205,0.141,1.109,0.002,0.002,480,1.209,0.121,1.131,0.002,0.002,False,
3/30/2025 6:00,1,RF 03,23.5,15.8,526.6,44,434,1,1,0.95,500.27,2025-03-30 06:00:00,2025-03-30,06:00:00,23.5_15.8,1.213,0.101,1.153,0.002,0.002,480,1.209,0.121,1.131,0.002,0.002,False,
3/31/2025 6:00,1,RF 01,23.5,15.8,509.3,34,426,18,2,0.91,463.463,2025-03-31 06:00:00,2025-03-31,06:00:00,23.5_15.8,1.196,0.08,1.088,0.042,0.002,480,1.204,0.087,1.114,0.021,0.002,False,
3/31/2025 6:00,1,RF 03,23.5,15.8,530.9,41,438,0,1,0.94,499.046,2025-03-31 06:00:00,2025-03-31,06:00:00,23.5_15.8,1.212,0.094,1.139,0.0,0.002,480,1.204,0.087,1.114,0.021,0.002,True,kwh: 1.139 > 1.136
3/1/2025 14:00,2,RF 01,23.5,15.8,502.1,26,429,24,1,0.89,446.869,2025-03-01 14:00:00,2025-03-01,14:00:00,23.5_15.8,1.17,0.061,1.042,0.056,0.002,480,1.169,0.077,1.055,0.036,0.002,False,
3/1/2025 14:00,2,RF 04,23.5,15.8,484.2,49,413,17,1,0.89,430.938,2025-03-01 14:00:00,2025-03-01,14:00:00,23.5_15.8,1.172,0.119,1.043,0.041,0.002,480,1.169,0.077,1.055,0.036,0.002,False,
3/1/2025 14:00,2,RF 05,23.5,15.8,499.2,34,427,18,1,0.91,454.272,2025-03-01 14:00:00,2025-03-01,14:00:00,23.5_15.8,1.169,0.08,1.064,0.042,0.002,480,1.169,0.077,1.055,0.036,0.002,False,
3/1/2025 14:00,2,RF 06,23.5,15.8,530.0,22,455,2,1,0.92,487.6,2025-03-01 14:00:00,2025-03-01,14:00:00,23.5_15.8,1.165,0.048,1.072,0.004,0.002,480,1.169,0.077,1.055,0.036,0.002,False,
3/2/2025 14:00,2,RF 01,23.5,15.8,541.1,22,455,1,2,0.9,486.99,2025-03-02 14:00:00,2025-03-02,14:00:00,23.5_15.8,1.189,0.048,1.07,0.002,0.002,480,1.179,0.083,1.087,0.009,0.002,False,
3/2/2025 14:00,2,RF 04,23.5,15.8,498.3,52,420,6,2,0.91,453.453,2025-03-02 14:00:00,2025-03-02,14:00:00,23.5_15.8,1.186,0.124,1.08,0.014,0.002,480,1.179,0.083,1.087,0.009,0.002,False,
3/2/2025 14:00,2,RF 05,23.5,15.8,535.2,26,452,0,2,0.93,497.736,2025-03-02 14:00:00,2025-03-02,14:00:00,23.5_15.8,1.184,0.058,1.101,0.0,0.002,480,1.179,0.083,1.087,0.009,0.002,False,
3/2/2025 14:00,2,RF 06,23.5,15.8,499.2,47,426,5,2,0.93,464.256,2025-03-02 14:00:00,2025-03-02,14:00:00,23.5_15.8,1.172,0.11,1.09,0.012,0.002,480,1.179,0.083,1.087,0.009,0.002,False,
3/2/2025 14:00,2,RF 07,23.5,15.8,509.1,33,438,7,2,0.94,478.554,2025-03-02 14:00:00,2025-03-02,14:00:00,23.5_15.8,1.162,0.075,1.093,0.016,0.002,480,1.179,0.083,1.087,0.009,0.002,False,
3/3/2025 14:00,2,RF 01,23.5,15.8,531.4,37,442,0,1,0.91,483.574,2025-03-03 14:00:00,2025-03-03,14:00:00,23.5_15.8,1.202,0.084,1.094,0.0,0.002,480,1.195,0.086,1.113,0.003,0.002,False,
3/3/2025 14:00,2,RF 04,23.5,15.8,524.3,42,437,0,1,0.92,482.356,2025-03-03 14:00:00,2025-03-03,14:00:00,23.5_15.8,1.2,0.096,1.104,0.0,0.002,480,1.195,0.086,1.113,0.003,0.002,False,
3/3/2025 14:00,2,RF 05,23.5,15.8,536.5,27,451,1,1,0.93,498.945,2025-03-03 14:00:00,2025-03-03,14:00:00,23.5_15.8,1.19,0.06,1.106,0.002,0.002,480,1.195,0.086,1.113,0.003,0.002,False,
3/3/2025 14:00,2,RF 06,23.5,15.8,517.1,48,431,0,1,0.95,491.245,2025-03-03 14:00:00,2025-03-03,14:00:00,23.5_15.8,1.2,0.111,1.14,0.0,0.002,480,1.195,0.086,1.113,0.003,0.002,True,kwh: 1.140 > 1.135
3/3/2025 14:00,2,RF 07,23.5,15.8,519.1,34,439,6,1,0.95,493.145,2025-03-03 14:00:00,2025-03-03,14:00:00,23.5_15.8,1.182,0.077,1.123,0.014,0.002,480,1.195,0.086,1.113,0.003,0.002,False,
3/4/2025 14:00,2,RF 04,23.5,15.8,522.3,44,435,0,1,0.91,475.293,2025-03-04 14:00:00,2025-03-04,14:00:00,23.5_15.8,1.201,0.101,1.093,0.0,0.002,480,1.195,0.116,1.111,0.0,0.002,False,
3/4/2025 14:00,2,RF 07,23.5,15.8,504.1,55,424,0,1,0.95,478.895,2025-03-04 14:00:00,2025-03-04,14:00:00,23.5_15.8,1.189,0.13,1.129,0.0,0.002,480,1.195,0.116,1.111,0.0,0.002,False,
3/5/2025 14:00,2,RF 01,23.5,15.8,469.7,87,391,0,2,0.9,422.73,2025-03-05 14:00:00,2025-03-05,14:00:00,23.5_15.8,1.201,0.223,1.081,0.0,0.002,480,1.208,0.144,1.143,0.0,0.002,False,
3/5/2025 14:00,2,RF 04,23.5,15.8,501.5,64,415,0,1,0.93,466.395,2025-03-05 14:00:00,2025-03-05,14:00:00,23.5_15.8,1.208,0.154,1.124,0.0,0.002,480,1.208,0.144,1.143,0.0,0.002,False,
3/5/2025 14:00,2,RF 05,23.5,15.8,523.8,44,435,0,1,0.96,502.848,2025-03-05 14:00:00,2025-03-05,14:00:00,23.5_15.8,1.204,0.101,1.156,0.0,0.002,480,1.208,0.144,1.143,0.0,0.002,False,
3/5/2025 14:00,2,RF 06,23.5,15.8,512.4,53,426,0,1,0.97,497.028,2025-03-05 14:00:00,2025-03-05,14:00:00,23.5_15.8,1.203,0.124,1.167,0.0,0.002,480,1.208,0.144,1.143,0.0,0.002,True,kwh: 1.167 > 1.166
3/5/2025 14:00,2,RF 07,23.5,15.8,516.2,49,421,0,1,0.97,500.714,2025-03-05 14:00:00,2025-03-05,14:00:00,23.5_15.8,1.226,0.116,1.189,0.0,0.002,471,1.208,0.144,1.143,0.0,0.002,True,kwh: 1.189 > 1.166
3/6/2025 14:00,2,RF 01,23.5,15.8,457.9,97,381,1,1,0.91,416.689,2025-03-06 14:00:00,2025-03-06,14:00:00,23.5_15.8,1.202,0.255,1.094,0.003,0.002,480,1.207,0.125,1.137,0.001,0.002,False,
3/6/2025 14:00,2,RF 04,23.5,15.8,520.8,44,435,0,1,0.91,473.928,2025-03-06 14:00:00,2025-03-06,14:00:00,23.5_15.8,1.197,0.101,1.089,0.0,0.002,480,1.207,0.125,1.137,0.001,0.002,False,
3/6/2025 14:00,2,RF 05,23.5,15.8,518.2,49,421,0,1,0.97,502.654,2025-03-06 14:00:00,2025-03-06,14:00:00,23.5_15.8,1.231,0.116,1.194,0.0,0.002,471,1.207,0.125,1.137,0.001,0.002,True,kwh: 1.194 > 1.160
3/6/2025 14:00,2,RF 06,23.5,15.8,532.8,38,441,0,1,0.96,511.488,2025-03-06 14:00:00,2025-03-06,14:00:00,23.5_15.8,1.208,0.086,1.16,0.0,0.002,480,1.207,0.125,1.137,0.001,0.002,True,kwh: 1.160 > 1.160
3/6/2025 14:00,2,RF 07,23.5,15.8,536.0,31,448,0,1,0.96,514.56,2025-03-06 14:00:00,2025-03-06,14:00:00,23.5_15.8,1.196,0.069,1.149,0.0,0.002,480,1.207,0.125,1.137,0.001,0.002,False,
3/7/2025 14:00,2,RF 01,23.5,15.8,457.4,92,383,3,2,0.92,420.808,2025-03-07 14:00:00,2025-03-07,14:00:00,23.5_15.8,1.194,0.24,1.099,0.008,0.002,480,1.199,0.148,1.127,0.003,0.002,False,
3/7/2025 14:00,2,RF 04,23.5,15.8,521.7,46,433,0,1,0.92,479.964,2025-03-07 14:00:00,2025-03-07,14:00:00,23.5_15.8,1.205,0.106,1.108,0.0,0.002,480,1.199,0.148,1.127,0.003,0.002,False,
3/7/2025 14:00,2,RF 05,23.5,15.8,522.5,43,436,0,1,0.98,512.05,2025-03-07 14:00:00,2025-03-07,14:00:00,23.5_15.8,1.198,0.099,1.174,0.0,0.002,480,1.199,0.148,1.127,0.003,0.002,True,kwh: 1.174 > 1.150
3/8/2025 14:00,2,RF 04,23.5,15.8,455.3,75,379,22,4,0.93,423.429,2025-03-08 14:00:00,2025-03-08,14:00:00,23.5_15.8,1.201,0.198,1.117,0.058,0.002,480,1.201,0.278,1.153,0.029,0.002,False,
3/8/2025 14:00,2,RF 05,23.5,15.8,421.5,126,351,0,3,0.99,417.285,2025-03-08 14:00:00,2025-03-08,14:00:00,23.5_15.8,1.201,0.359,1.189,0.0,0.003,480,1.201,0.278,1.153,0.029,0.002,True,kwh: 1.189 > 1.176; ukg: 0.003 > 0.002
3/9/2025 14:00,2,RF 01,23.5,15.8,513.8,52,426,1,1,0.93,477.834,2025-03-09 14:00:00,2025-03-09,14:00:00,23.5_15.8,1.206,0.122,1.122,0.002,0.002,480,1.2,0.079,1.131,0.015,0.002,False,
3/9/2025 14:00,2,RF 03,23.5,15.8,544.0,26,452,1,1,0.92,500.48,2025-03-09 14:00:00,2025-03-09,14:00:00,23.5_15.8,1.204,0.058,1.107,0.002,0.002,480,1.2,0.079,1.131,0.015,0.002,False,
3/9/2025 14:00,2,RF 05,23.5,15.8,518.4,25,436,18,1,0.98,508.032,2025-03-09 14:00:00,2025-03-09,14:00:00,23.5_15.8,1.189,0.057,1.165,0.041,0.002,480,1.2,0.079,1.131,0.015,0.002,True,kwh: 1.165 > 1.154
3/10/2025 14:00,2,RF 01,23.5,15.8,485.2,52,421,5,2,0.9,436.68,2025-03-10 14:00:00,2025-03-10,14:00:00,23.5_15.8,1.152,0.124,1.037,0.012,0.002,480,1.169,0.103,1.079,0.008,0.002,False,
3/10/2025 14:00,2,RF 03,23.5,15.8,526.2,25,451,3,1,0.91,478.842,2025-03-10 14:00:00,2025-03-10,14:00:00,23.5_15.8,1.167,0.055,1.062,0.007,0.002,480,1.169,0.103,1.079,0.008,0.002,False,
3/10/2025 14:00,2,RF 04,23.5,15.8,484.8,55,417,6,2,0.9,436.32,2025-03-10 14:00:00,2025-03-10,14:00:00,23.5_15.8,1.163,0.132,1.046,0.014,0.002,480,1.169,0.103,1.079,0.008,0.002,False,
3/10/2025 14:00,2,RF 05,23.5,15.8,518.7,44,434,0,2,0.98,508.326,2025-03-10 14:00:00,2025-03-10,14:00:00,23.5_15.8,1.195,0.101,1.171,0.0,0.002,480,1.169,0.103,1.079,0.008,0.002,True,kwh: 1.171 > 1.101
3/11/2025 14:00,2,RF 01,23.5,15.8,520.4,27,434,14,5,0.93,483.972,2025-03-11 14:00:00,2025-03-11,14:00:00,23.5_15.8,1.199,0.062,1.115,0.032,0.002,480,1.182,0.068,1.118,0.03,0.002,False,
3/11/2025 14:00,2,RF 05,23.5,15.8,503.8,32,432,12,4,0.96,483.648,2025-03-11 14:00:00,2025-03-11,14:00:00,23.5_15.8,1.166,0.074,1.12,0.028,0.002,480,1.182,0.068,1.118,0.03,0.002,False,
3/12/2025 14:00,2,RF 01,23.5,15.8,503.9,36,436,7,1,0.89,448.471,2025-03-12 14:00:00,2025-03-12,14:00:00,23.5_15.8,1.156,0.083,1.029,0.016,0.002,480,1.166,0.093,1.068,0.018,0.002,False,
3/12/2025 14:00,2,RF 03,23.5,15.8,518.4,37,442,0,1,0.9,466.56,2025-03-12 14:00:00,2025-03-12,14:00:00,23.5_15.8,1.173,0.084,1.056,0.0,0.002,480,1.166,0.093,1.068,0.018,0.002,False,
3/12/2025 14:00,2,RF 04,23.5,15.8,475.2,51,406,22,1,0.91,432.432,2025-03-12 14:00:00,2025-03-12,14:00:00,23.5_15.8,1.17,0.126,1.065,0.054,0.002,480,1.166,0.093,1.068,0.018,0.002,False,
3/12/2025 14:00,2,RF 05,23.5,15.8,515.5,35,442,1,2,0.96,494.88,2025-03-12 14:00:00,2025-03-12,14:00:00,23.5_15.8,1.166,0.079,1.12,0.002,0.002,480,1.166,0.093,1.068,0.018,0.002,True,kwh: 1.120 > 1.089
3/13/2025 14:00,2,RF 01,23.5,15.8,497.2,44,421,4,2,0.85,422.62,2025-03-13 14:00:00,2025-03-13,14:00:00,23.5_15.8,1.181,0.105,1.004,0.01,0.002,471,1.174,0.09,1.015,0.026,0.002,False,
3/13/2025 14:00,2,RF 03,23.5,15.8,491.3,31,421,18,1,0.88,432.344,2025-03-13 14:00:00,2025-03-13,14:00:00,23.5_15.8,1.167,0.074,1.027,0.043,0.002,471,1.174,0.09,1.015,0.026,0.002,False,
3/14/2025 14:00,2,RF 01,23.5,15.8,512.3,32,447,0,1,0.83,425.209,2025-03-14 14:00:00,2025-03-14,14:00:00,23.5_15.8,1.146,0.072,0.951,0.0,0.002,480,1.141,0.08,1.004,0.014,0.002,False,
3/14/2025 14:00,2,RF 03,23.5,15.8,518.0,25,452,2,1,0.89,461.02,2025-03-14 14:00:00,2025-03-14,14:00:00,23.5_15.8,1.146,0.055,1.02,0.004,0.002,480,1.141,0.08,1.004,0.014,0.002,False,
3/14/2025 14:00,2,RF 04,23.5,15.8,465.2,49,408,21,2,0.88,409.376,2025-03-14 14:00:00,2025-03-14,14:00:00,23.5_15.8,1.14,0.12,1.003,0.051,0.002,480,1.141,0.08,1.004,0.014,0.002,False,
3/14/2025 14:00,2,RF 05,23.5,15.8,502.8,33,444,1,2,0.92,462.576,2025-03-14 14:00:00,2025-03-14,14:00:00,23.5_15.8,1.132,0.074,1.042,0.002,0.002,480,1.141,0.08,1.004,0.014,0.002,True,kwh: 1.042 > 1.024
3/15/2025 14:00,2,RF 01,23.5,15.8,531.1,26,449,4,1,0.86,456.746,2025-03-15 14:00:00,2025-03-15,14:00:00,23.5_15.8,1.183,0.058,1.017,0.009,0.002,480,1.17,0.067,1.062,0.009,0.002,False,
